sex,age,experience,managing,degree,web,back,web_mobile,ios,android,human,salary
0.0,22.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,16000.0
0.0,35.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,44000.0
0.0,28.5,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,60000.0
1.0,35.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,48000.0
0.0,32.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,50200.0
0.0,43.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,35.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,60000.0
1.0,28.5,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,22000.0
0.0,25.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,42000.0
0.0,32.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,60000.0
0.0,25.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,15000.0
0.0,19.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,12000.0
0.0,38.5,6.0,0.0,3.5,1.0,1.0,1.0,1.0,1.0,1,36000.0
1.0,22.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,28000.0
0.0,25.0,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,40000.0
0.0,35.5,9.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,55000.0
1.0,32.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,75800.0
0.0,35.5,7.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,38.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,100000.0
0.0,43.0,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,47500.0
0.0,43.0,15.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,1,65000.0
0.0,43.0,15.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1,77000.0
0.0,19.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,19227.0
1.0,32.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,30000.0
0.0,22.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,20000.0
0.0,43.0,15.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1,60000.0
1.0,32.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,25.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,58000.0
0.0,38.5,15.0,1.0,4.5,0.0,1.0,0.0,0.0,0.0,1,48000.0
0.0,32.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,33000.0
0.0,22.0,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,31000.0
0.0,25.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,46000.0
0.0,35.5,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,70000.0
1.0,28.5,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,27000.0
0.0,43.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,35.5,9.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,55000.0
0.0,35.5,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,38000.0
0.0,35.5,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,34000.0
0.0,47.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,39700.0
0.0,38.5,15.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,1,60000.0
0.0,35.5,15.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,85000.0
0.0,38.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,80000.0
0.0,28.5,15.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,30000.0
0.0,32.0,9.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,75000.0
0.0,65.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,42000.0
0.0,25.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,36000.0
0.0,25.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,40000.0
0.0,38.5,15.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1,50000.0
0.0,35.5,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,56000.0
0.0,22.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,57000.0
0.0,65.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,48000.0
0.0,25.0,4.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,53000.0
0.0,43.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,35000.0
1.0,22.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,21000.0
0.0,38.5,15.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,48000.0
0.0,32.0,15.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1,77000.0
1.0,28.5,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1,44000.0
1.0,22.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,31000.0
0.0,28.5,7.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,42500.0
0.0,43.0,15.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1,38400.0
0.0,32.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,27500.0
0.0,38.5,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,59000.0
0.0,43.0,15.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,60000.0
0.0,35.5,15.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,57000.0
1.0,22.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,21700.0
0.0,38.5,15.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,60500.0
0.0,25.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,52000.0
1.0,28.5,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,23000.0
0.0,32.0,15.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,120000.0
0.0,38.5,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,35.5,15.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,75600.0
0.0,28.5,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,26000.0
1.0,32.0,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,61200.0
0.0,28.5,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,32000.0
0.0,38.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,60000.0
0.0,32.0,15.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,1,92000.0
1.0,28.5,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,30000.0
0.0,35.5,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,45000.0
0.0,38.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,148000.0
0.0,35.5,15.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,51000.0
0.0,32.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,41000.0
0.0,28.5,7.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,60000.0
0.0,25.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,45500.0
0.0,35.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,80000.0
0.0,35.5,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1,30000.0
0.0,25.0,4.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,40000.0
0.0,25.0,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,52000.0
0.0,32.0,6.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,1,46000.0
0.0,25.0,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,22500.0
0.0,32.0,9.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,25.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,28.5,3.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,41000.0
0.0,65.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,128000.0
0.0,43.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,180000.0
0.0,28.5,6.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,1,40000.0
0.0,32.0,7.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,28.5,1.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,17000.0
0.0,22.0,5.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,1,50180.0
0.0,38.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,57000.0
0.0,22.0,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,39200.0
0.0,25.0,1.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,28000.0
0.0,32.0,5.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,33230.0
0.0,32.0,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,45800.0
0.0,35.5,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,34000.0
0.0,32.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,70000.0
0.0,38.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,105000.0
0.0,38.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,140000.0
1.0,25.0,4.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,1,30800.0
0.0,47.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,48000.0
0.0,32.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,48000.0
0.0,43.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,51000.0
0.0,32.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,65000.0
0.0,28.5,8.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,36500.0
0.0,25.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,20000.0
0.0,38.5,15.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,1,56000.0
0.0,25.0,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,66000.0
0.0,28.5,8.0,1.0,2.5,0.0,1.0,0.0,0.0,0.0,1,47000.0
0.0,35.5,15.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1,47000.0
0.0,43.0,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,36000.0
0.0,28.5,7.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,137000.0
0.0,25.0,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,26000.0
0.0,28.5,7.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,33000.0
0.0,32.0,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,106000.0
0.0,28.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,55640.0
1.0,28.5,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,50000.0
0.0,28.5,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,32.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1,28000.0
0.0,25.0,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,32000.0
0.0,43.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,25.0,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,28000.0
0.0,22.0,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,40000.0
0.0,35.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,55000.0
0.0,28.5,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,42000.0
0.0,25.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,38.5,15.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,118000.0
0.0,32.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,56200.0
0.0,25.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,51000.0
0.0,28.5,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,47500.0
0.0,22.0,2.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,22000.0
0.0,25.0,3.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,31800.0
1.0,35.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,64800.0
0.0,25.0,1.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,28000.0
0.0,47.5,15.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1,60000.0
0.0,25.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,40000.0
0.0,25.0,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,48000.0
0.0,38.5,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,40000.0
0.0,25.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,25.0,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,45000.0
1.0,28.5,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,33000.0
0.0,32.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,27000.0
0.0,35.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,49500.0
1.0,35.5,7.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,44700.0
0.0,22.0,1.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,25000.0
0.0,25.0,5.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,40000.0
0.0,25.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,20000.0
0.0,28.5,2.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,27000.0
0.0,28.5,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,36000.0
0.0,22.0,3.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,25000.0
0.0,38.5,15.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,100000.0
0.0,35.5,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,25.0,3.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,28000.0
0.0,38.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,67000.0
0.0,19.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,18200.0
0.0,22.0,1.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,15180.0
0.0,28.5,8.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,40000.0
0.0,38.5,15.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,100000.0
0.0,32.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,46300.0
0.0,35.5,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,46000.0
0.0,28.5,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,46000.0
0.0,35.5,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,39000.0
0.0,43.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,44300.0
0.0,28.5,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,22.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,15000.0
0.0,43.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,58000.0
0.0,38.5,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,44000.0
0.0,38.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,28680.0
0.0,32.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,47000.0
0.0,28.5,4.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,1,43000.0
0.0,65.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,37000.0
0.0,38.5,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,100000.0
0.0,35.5,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
1.0,25.0,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,30000.0
1.0,25.0,1.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,30000.0
0.0,28.5,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1,59000.0
0.0,28.5,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,30000.0
0.0,28.5,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,70000.0
0.0,28.5,7.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,182881.0
0.0,32.0,15.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,1,25000.0
0.0,35.5,15.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,85000.0
1.0,28.5,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,15000.0
0.0,28.5,6.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,1,52000.0
0.0,35.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,42000.0
0.0,32.0,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,42000.0
0.0,28.5,1.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,38000.0
1.0,47.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,46000.0
0.0,28.5,9.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,140000.0
1.0,28.5,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,40000.0
0.0,19.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,15000.0
0.0,32.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,35.5,15.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,90000.0
0.0,32.0,8.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,59500.0
0.0,32.0,6.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,1,70000.0
0.0,38.5,15.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,42000.0
0.0,25.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,23000.0
0.0,32.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,41000.0
0.0,32.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,120000.0
0.0,43.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,70000.0
0.0,38.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,52000.0
0.0,35.5,9.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,45000.0
0.0,35.5,15.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1,55000.0
0.0,28.5,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
1.0,32.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,30000.0
1.0,28.5,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1,37000.0
0.0,32.0,15.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,55000.0
0.0,28.5,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,19500.0
0.0,28.5,4.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,36000.0
0.0,43.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,84000.0
0.0,25.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,43000.0
0.0,22.0,3.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,29000.0
0.0,32.0,15.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,28000.0
0.0,25.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,17500.0
0.0,25.0,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,37500.0
1.0,25.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,53000.0
1.0,22.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,20000.0
0.0,35.5,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,54000.0
0.0,28.5,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,32.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,35.5,15.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,35.5,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,28.5,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,27500.0
0.0,32.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,28.5,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,52000.0
0.0,32.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,25.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,22000.0
